dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,13.277214,7.151850,9.556195,12.094084,16.134015,48.055370,5.020699
0.020000,13.358371,6.916746,9.804913,12.435901,17.090837,47.841069,5.069426
0.020000,13.454144,6.679441,10.060816,12.795138,17.961837,43.549986,5.123144
0.020000,13.566302,6.441168,10.324166,13.167530,18.619633,32.889835,5.182140
0.020000,13.696576,6.203637,10.595076,13.545492,18.898075,13.922065,5.246539
0.020000,13.846478,5.969103,10.873423,13.917339,18.592331,-15.287200,5.316207
0.020000,14.017075,5.740367,11.158771,14.267391,17.502610,-54.486016,5.390668
0.020000,14.208728,5.520666,11.450317,14.577314,15.496180,-100.321526,5.469047
0.020000,14.420884,5.313422,11.746897,14.829030,12.585800,-145.519007,5.550071
0.020000,14.651314,5.122410,12.046203,14.965263,6.811622,-288.708870,5.631929
0.020000,14.895628,4.951327,12.344462,14.912973,-2.614466,-471.304404,5.712347
0.020000,15.148669,4.802335,12.638109,14.682325,-11.532432,-445.898301,5.789273
0.020000,15.406035,4.675597,12.924988,14.343989,-16.916785,-269.217671,5.861363
0.020000,15.664503,4.569894,13.204235,13.962338,-19.082564,-108.288953,5.927969
0.020000,15.921803,4.483366,13.475695,13.573013,-19.466243,-19.183948,5.988925
0.020000,16.176293,4.413965,13.739479,13.189160,-19.192630,13.680692,6.044350
0.020000,16.426862,4.359659,13.995864,12.819287,-18.493686,34.947187,6.094552
0.020000,16.672809,4.318538,14.245226,12.468070,-17.560844,46.642094,6.139940
0.020000,16.913739,4.288881,14.487974,12.137406,-16.533175,51.383467,6.180962
0.020000,17.149463,4.269166,14.724521,11.827338,-15.503425,51.487477,6.218070
0.020000,17.379932,4.258072,14.955257,11.536836,-14.525106,48.915929,6.251689
0.020000,17.579313,4.253245,15.154696,9.971946,-78.244478,-3185.968592,6.262871
0.020000,17.781328,4.249928,15.356739,10.102139,6.509664,4237.707115,6.270886
0.020000,17.981949,4.248372,15.557366,10.031342,-3.539854,-502.475887,6.280210
0.020000,18.181190,4.248819,15.756607,9.962063,-3.463953,3.795045,0.007692
0.020000,18.379066,4.251509,15.954502,9.894721,-3.367092,4.843054,0.019744
0.020000,18.575592,4.256690,16.151096,9.829723,-3.249918,5.858666,0.033234
0.020000,18.770783,4.264618,16.346447,9.767561,-3.108115,7.090159,0.048221
0.020000,18.964644,4.275554,16.540617,9.708474,-2.954313,7.690088,0.064774
0.020000,19.157178,4.289774,16.733675,9.652931,-2.777181,8.856601,0.082970
0.020000,19.348377,4.307564,16.925700,9.601214,-2.585856,9.566258,0.102891
0.020000,19.538216,4.329222,17.116770,9.553533,-2.384037,10.090977,0.124628
0.020000,19.726654,4.355062,17.306972,9.510077,-2.172796,10.562051,0.148272
0.020000,19.913624,4.385411,17.496389,9.470874,-1.960149,10.632357,0.173915
0.020000,20.099029,4.420606,17.685105,9.435781,-1.754643,10.275293,0.201648
0.020000,20.282730,4.460993,17.873194,9.404431,-1.567504,9.356919,0.231552
0.020000,20.464543,4.506919,18.060717,9.376171,-1.412987,7.725859,0.263695
0.020000,20.644224,4.558725,18.247717,9.350001,-1.308497,5.224507,0.298123
0.020000,20.821465,4.616732,18.434209,9.324584,-1.270882,1.880760,0.334852
0.020000,20.995883,4.681222,18.620168,9.297951,-1.331639,-3.037845,0.373855
0.020000,21.167020,4.752424,18.805526,9.267910,-1.502053,-8.520732,0.415059
0.020000,21.334341,4.830484,18.990160,9.231685,-1.811240,-15.459313,0.458328
0.020000,21.497243,4.915444,19.173886,9.186311,-2.268720,-22.874027,0.503462
0.020000,21.655074,5.007217,19.356459,9.128630,-2.884028,-30.765382,0.550194
0.020000,21.807155,5.105570,19.537572,9.055649,-3.649086,-38.252891,0.598188
0.020000,21.952817,5.210115,19.716868,8.964804,-4.542207,-44.656089,0.647055
0.020000,22.091439,5.320309,19.893952,8.854228,-5.528841,-49.331696,0.696363
0.020000,22.222488,5.435472,20.068412,8.723010,-6.560871,-51.601482,0.745663
0.020000,22.345550,5.554816,20.239839,8.571316,-7.584711,-51.192012,0.794506
0.020000,22.460352,5.677480,20.407845,8.400299,-8.550854,-48.307154,0.842472
0.020000,22.566779,5.802574,20.572086,8.212085,-9.410671,-42.990856,0.889184
0.020000,22.664866,5.929220,20.732275,8.009439,-10.132303,-36.081597,0.934327
0.020000,22.754787,6.056585,20.888184,7.795438,-10.700090,-28.389333,0.977654
0.020000,22.836829,6.183906,21.039648,7.573223,-11.110749,-20.532929,1.018985
0.020000,22.911369,6.310509,21.186565,7.345826,-11.369837,-12.954440,1.058207
0.020000,22.978846,6.435812,21.328882,7.115863,-11.498144,-6.415309,1.095265
0.020000,23.039737,6.559332,21.466595,6.885643,-11.511013,-0.643482,1.130152
0.020000,23.094534,6.680669,21.599732,6.656835,-11.440407,3.530326,1.162901
0.020000,23.143727,6.799507,21.728349,6.430875,-11.297973,7.121698,1.193573
0.020000,23.187796,6.915597,21.852522,6.208621,-11.112687,9.264261,1.222249
0.020000,23.227198,7.028750,21.972339,5.990844,-10.888850,11.191854,1.249025
0.020000,23.262361,7.138821,22.087891,5.777600,-10.662213,11.331869,1.274005
0.020000,23.293688,7.245714,22.199279,5.569438,-10.408097,12.705817,1.297295
0.020000,23.321546,7.349354,22.306598,5.365946,-10.174604,11.674608,1.319001
0.020000,23.346275,7.449700,22.409946,5.167374,-9.928583,12.301081,1.339226
0.020000,23.368185,7.546721,22.509410,4.973228,-9.707303,11.064001,1.358071
0.020000,23.387557,7.640409,22.605080,4.783509,-9.485948,11.067748,1.375629
0.020000,23.404648,7.730762,22.697035,4.597744,-9.288264,9.884202,1.391988
0.020000,23.419690,7.817790,22.785354,4.415928,-9.090808,9.872779,1.407233
0.020000,23.432893,7.901504,22.870102,4.237397,-8.926560,8.212416,1.421439
0.020000,23.444447,7.981920,22.951344,4.062110,-8.764348,8.110599,1.434675
0.020000,23.454527,8.059064,23.029144,3.890002,-8.605378,7.948489,1.447009
0.020000,23.463288,8.132956,23.103553,3.720447,-8.477740,6.381934,1.458498
0.020000,23.470873,8.203621,23.174624,3.553557,-8.344533,6.660313,1.469198
0.020000,23.477410,8.271079,23.242398,3.388686,-8.243556,5.048878,1.479157
0.020000,23.483016,8.335358,23.306921,3.226158,-8.126395,5.858040,1.488422
0.020000,23.487796,8.396475,23.368225,3.065202,-8.047786,3.930426,1.497034
0.020000,23.491847,8.454460,23.426351,2.906294,-7.945413,5.118666,1.505030
0.020000,23.495256,8.509330,23.481327,2.748813,-7.874063,3.567494,1.512444
0.020000,23.498102,8.561110,23.533185,2.592901,-7.795577,3.924290,1.519308
0.020000,23.500456,8.609811,23.581944,2.437919,-7.749096,2.324047,1.525650
0.020000,23.502385,8.655460,23.627632,2.284440,-7.673964,3.756601,1.531495
0.020000,23.503945,8.698069,23.670271,2.131925,-7.625724,2.412032,1.536866
0.020000,23.505191,8.737655,23.709876,1.980268,-7.582871,2.142634,1.541784
0.020000,23.506171,8.774234,23.746468,1.829575,-7.534648,2.411155,1.546268
0.020000,23.506926,8.807819,23.780061,1.679670,-7.495226,1.971079,1.550334
0.020000,23.507496,8.838422,23.810669,1.530418,-7.462635,1.629545,1.553998
0.020000,23.507915,8.866053,23.838304,1.381707,-7.435532,1.355181,1.557273
0.020000,23.508213,8.890722,23.862975,1.233584,-7.406153,1.468922,1.560170
0.020000,23.508416,8.912442,23.884696,1.086020,-7.378177,1.398806,1.562700
0.020000,23.508548,8.931214,23.903469,0.938646,-7.368735,0.472123,1.564872
0.020000,23.508627,8.947053,23.919307,0.791943,-7.335149,1.679279,1.566693
0.020000,23.508671,8.959957,23.932211,0.645181,-7.338100,-0.147557,1.568169
0.020000,23.508691,8.969933,23.942188,0.498830,-7.317537,1.028187,1.569306
0.020000,23.508699,8.976984,23.949239,0.352549,-7.314060,0.173817,1.570108
0.020000,23.508701,8.981117,23.953371,0.206628,-7.296052,0.900414,1.570576
0.020000,23.508701,8.982756,23.955011,0.081977,-6.232524,53.176380,1.570762
0.020000,23.508701,8.983059,23.955314,0.015153,-3.341193,144.566566,1.570796
0.020000,23.508701,8.983059,23.955314,0.000000,-0.757670,129.176164,1.570796
