dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,16.053952,12.040990,14.779340,4.987104,-6.551397,0.000000,0.503666
0.020000,16.140354,12.088145,14.877772,4.856076,-6.551397,0.000000,0.495138
0.020000,16.224886,12.133245,14.973583,4.725048,-6.551397,-0.000000,0.484729
0.020000,16.307596,12.176181,15.066774,4.594020,-6.551397,0.000000,0.472588
0.020000,16.388512,12.216866,15.157344,4.462992,-6.551397,0.000000,0.458866
0.020000,16.467650,12.255235,15.245293,4.331964,-6.551397,0.000000,0.443713
0.020000,16.545009,12.291242,15.330622,4.200936,-6.551397,-0.000000,0.427281
0.020000,16.620574,12.324864,15.413331,4.069908,-6.551397,0.000000,0.409723
0.020000,16.694321,12.356094,15.493419,3.938880,-6.551397,-0.000000,0.391198
0.020000,16.766213,12.384946,15.570886,3.807852,-6.551397,0.000000,0.371864
0.020000,16.836209,12.411451,15.645733,3.676824,-6.551397,0.000000,0.351883
0.020000,16.904257,12.435656,15.717959,3.545796,-6.551397,-0.000000,0.331413
0.020000,16.970304,12.457624,15.787565,3.414768,-6.551397,0.000000,0.310616
0.020000,17.034292,12.477432,15.854550,3.283740,-6.551397,-0.000000,0.289646
0.020000,17.096162,12.495171,15.918914,3.152713,-6.551397,0.000000,0.268655
0.020000,17.155857,12.510941,15.980658,3.021685,-6.551397,0.000000,0.247785
0.020000,17.213319,12.524853,16.039782,2.890657,-6.551397,-0.000000,0.227172
0.020000,17.268495,12.537023,16.096285,2.759629,-6.551397,0.000000,0.206941
0.020000,17.321333,12.547575,16.150167,2.628601,-6.551397,0.000000,0.187204
0.020000,17.371787,12.556634,16.201429,2.497573,-6.551397,0.000000,0.168064
0.020000,17.419815,12.564329,16.250070,2.366545,-6.551397,-0.000000,0.149610
0.020000,17.465380,12.570786,16.296090,2.235517,-6.551397,0.000000,0.131920
0.020000,17.508449,12.576132,16.339490,2.104489,-6.551397,-0.000000,0.115060
0.020000,17.548994,12.580491,16.380270,1.973461,-6.551397,0.000000,0.099085
0.020000,17.586993,12.583980,16.418429,1.842433,-6.551397,-0.000000,0.084039
0.020000,17.622426,12.586714,16.453967,1.711405,-6.551397,0.000000,0.069959
0.020000,17.655277,12.588800,16.486885,1.580377,-6.551397,-0.000000,0.056872
0.020000,17.685535,12.590340,16.517182,1.449349,-6.551397,0.000000,0.044800
0.020000,17.713190,12.591427,16.544859,1.318321,-6.551397,0.000000,0.033756
0.020000,17.738236,12.592147,16.569915,1.187293,-6.551397,0.000000,0.023751
0.020000,17.760667,12.592579,16.592351,1.056265,-6.551397,-0.000000,0.014791
0.020000,17.780481,12.592794,16.612166,0.925237,-6.551397,-0.000000,0.006881
0.020000,17.797676,12.592853,16.629360,0.794210,-6.551397,0.000000,0.000020
0.020000,17.812249,12.592811,16.643934,0.663182,-6.551397,0.000000,6.277394
0.020000,17.824202,12.592713,16.655888,0.532154,-6.551397,-0.000000,6.272631
0.020000,17.833534,12.592598,16.665220,0.401126,-6.551397,0.000000,6.268915
0.020000,17.840246,12.592493,16.671933,0.270098,-6.551397,-0.000000,6.266244
0.020000,17.844337,12.592420,16.676024,0.139070,-6.551397,0.000000,6.264616
0.020000,17.846095,12.592387,16.677783,0.036778,-5.114594,71.840161,6.263917
0.020000,17.846463,12.592380,16.678151,0.000000,-1.838895,163.784932,6.263770
0.020000,17.846463,12.592380,16.678151,0.000000,0.000000,91.944771,6.263770
